Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
4513,JSWSTEEL,EQ,689.9,683.7,693.0,656.95,657.85,660.7,677.31,2120308,143610480840000.0,49381.0,207797,0.098
4514,JSWSTEEL,EQ,660.7,660.0,685.6,655.5,665.3,661.25,671.09,2078961,139517388250000.0,56340.0,168326,0.081
4515,JSWSTEEL,EQ,661.25,660.0,667.9,605.65,627.15,627.5,629.37,4903268,308596837500000.0,116635.0,316873,0.0646
4518,JSWSTEEL,EQ,627.5,625.0,632.3,608.7,621.25,619.75,620.6,3450203,214120274945000.0,80992.0,134511,0.039
4519,JSWSTEEL,EQ,619.75,615.0,657.5,612.0,652.3,653.0,643.35,3079041,198091011235000.0,71549.0,211781,0.0688
4520,JSWSTEEL,EQ,653.0,652.0,652.0,612.55,615.75,619.0,621.51,3152378,195923194920000.0,72098.0,297415,0.0943
4521,JSWSTEEL,EQ,619.0,620.0,632.9,595.15,601.4,602.1,612.58,3090036,189290923835000.0,71741.0,307508,0.0994999999999999
4522,JSWSTEEL,EQ,602.1,590.0,614.0,580.65,597.65,599.4,595.33,2749114,163662679435000.0,65081.0,186851,0.068
4525,JSWSTEEL,EQ,599.4,601.95,622.9,596.35,611.5,611.1,612.33,1960747,120063037580000.0,49355.0,190070,0.0969
4526,JSWSTEEL,EQ,611.1,616.55,626.0,591.1,594.95,594.1,607.97,1976980,120194271790000.02,46098.0,285201,0.1443
4527,JSWSTEEL,EQ,594.1,592.25,594.2,570.2,577.25,577.5,581.16,2488187,144602632735000.0,57776.0,321658,0.1293
4528,JSWSTEEL,EQ,577.5,584.0,597.85,566.1,596.0,595.25,585.16,2915697,170616349590000.0,65511.0,231916,0.0795
4529,JSWSTEEL,EQ,595.25,590.55,615.1,585.35,605.7,607.35,601.88,2545578,153213132265000.0,59848.0,265672,0.1043999999999999
4532,JSWSTEEL,EQ,607.35,609.0,613.9,596.2,606.6,608.15,605.94,1975177,119684566475000.0,46609.0,119490,0.0605
4533,JSWSTEEL,EQ,608.15,610.0,629.9,609.65,620.65,621.75,622.18,2417753,150427739160000.0,54901.0,484340,0.2003
4534,JSWSTEEL,EQ,621.75,617.85,622.0,608.5,620.0,618.0,616.21,1779431,109650265305000.0,40334.0,385982,0.2169
4535,JSWSTEEL,EQ,618.0,610.7,640.0,609.05,634.9,628.7,623.57,3153301,196630161620000.0,56493.0,1165889,0.3697
4536,JSWSTEEL,EQ,628.7,630.95,635.0,598.2,599.5,600.45,615.54,2258125,138996206720000.0,45109.0,581269,0.2573999999999999
4539,JSWSTEEL,EQ,600.45,595.05,611.0,580.4,610.0,609.0,596.32,1706688,101772840340000.0,37612.0,92032,0.0538999999999999
4540,JSWSTEEL,EQ,609.0,611.0,620.0,600.5,600.9,602.9,610.24,1481821,90427355180000.0,45650.0,165565,0.1117
4541,JSWSTEEL,EQ,602.9,605.0,630.25,605.0,626.9,626.7,621.35,1675297,104093744020000.0,44107.0,231909,0.1384
4542,JSWSTEEL,EQ,626.7,632.4,654.75,616.25,646.0,648.55,636.32,2843649,180946787235000.0,67596.0,332536,0.1169
4543,JSWSTEEL,EQ,648.55,644.0,699.0,623.8,641.0,640.9,636.17,2192757,139497574740000.02,50662.0,127204,0.0579999999999999
4546,JSWSTEEL,EQ,640.9,649.9,688.8,630.6,630.85,638.3,650.16,1967734,127934151975000.0,44391.0,228510,0.1161
4547,JSWSTEEL,EQ,638.3,630.5,648.0,625.0,641.6,643.85,637.19,2022444,128867773665000.02,43808.0,64255,0.0318
4548,JSWSTEEL,EQ,643.85,644.45,651.8,636.95,641.1,641.35,643.95,1625108,104649505680000.0,36219.0,107984,0.0664
4549,JSWSTEEL,EQ,641.35,640.0,644.0,625.65,631.0,630.05,635.5,1486562,94471136150000.0,31933.0,92465,0.0622
4550,JSWSTEEL,EQ,630.05,632.2,656.9,632.2,647.85,650.6,645.13,1655922,106827924410000.0,36225.0,237525,0.1434
4553,JSWSTEEL,EQ,650.6,654.95,662.95,621.0,627.05,626.55,638.29,1832941,116995188234999.98,39281.0,213379,0.1164
4554,JSWSTEEL,EQ,626.55,628.0,639.0,623.15,635.2,634.15,632.15,1354367,85616175680000.0,38728.0,91036,0.0672
4555,JSWSTEEL,EQ,634.15,636.0,655.7,634.15,649.0,648.95,645.65,1676294,108229222595000.0,42394.0,146992,0.0877
4556,JSWSTEEL,EQ,648.95,635.1,663.0,635.1,659.8,659.8,651.56,1548872,100918828165000.0,41364.0,171852,0.111
4557,JSWSTEEL,EQ,659.8,674.75,674.75,638.2,646.0,648.3,647.92,1538224,99664765995000.0,36317.0,107590,0.0699
4560,JSWSTEEL,EQ,648.3,649.1,664.95,644.2,647.0,647.4,655.71,1292706,84764371905000.0,31880.0,116373,0.09
4561,JSWSTEEL,EQ,647.4,644.1,653.0,639.15,648.1,648.5,647.3,1261668,81667743325000.0,32106.0,199251,0.1578999999999999
4562,JSWSTEEL,EQ,648.5,650.35,671.45,648.95,667.2,667.35,661.85,2045422,135376769930000.0,43806.0,304688,0.149
4563,JSWSTEEL,EQ,667.35,667.6,676.85,661.7,667.0,669.25,670.11,1958617,131248821565000.02,44369.0,325697,0.1663
4564,JSWSTEEL,EQ,669.25,675.0,686.0,674.6,677.5,679.7,680.36,1514390,103032661330000.0,34640.0,168256,0.1110999999999999
4567,JSWSTEEL,EQ,679.7,684.1,688.5,672.85,677.3,679.5,681.47,1209115,82397585875000.0,27027.0,98325,0.0813
4568,JSWSTEEL,EQ,679.5,681.7,701.0,678.55,692.8,695.15,691.72,2267569,156851833945000.0,48084.0,173329,0.0764
4569,JSWSTEEL,EQ,695.15,703.45,729.3,696.2,726.5,726.2,715.58,3131803,224104353715000.0,64004.0,758580,0.2422
4570,JSWSTEEL,EQ,726.2,728.0,733.7,718.95,722.0,722.75,725.79,1822302,132261275800000.0,42283.0,179145,0.0983
4571,JSWSTEEL,EQ,722.75,720.0,720.7,701.1,712.8,715.85,711.71,1972505,140386112290000.02,44375.0,182976,0.0928
4574,JSWSTEEL,EQ,715.85,702.1,711.95,692.0,702.0,704.2,704.6,1765381,124388581130000.0,40735.0,85460,0.0484
4575,JSWSTEEL,EQ,704.2,706.0,716.9,702.7,712.45,712.95,712.14,1109017,78977475445000.0,25325.0,142318,0.1283
4576,JSWSTEEL,EQ,712.95,709.95,722.6,708.7,713.0,714.6,716.71,1120281,80291434690000.0,29042.0,85466,0.0763
4577,JSWSTEEL,EQ,714.6,706.85,709.35,696.45,700.0,700.8,703.19,1064688,74867505225000.0,23201.0,95120,0.0893
4578,JSWSTEEL,EQ,700.8,703.05,710.95,688.3,689.45,691.5,699.2,1193158,83425524100000.0,29860.0,170652,0.143
4581,JSWSTEEL,EQ,691.5,691.4,693.85,674.2,674.9,675.55,680.84,1150842,78354447230000.0,29176.0,184633,0.1604
4582,JSWSTEEL,EQ,675.55,681.2,686.65,666.5,672.0,671.8,677.62,1397043,94666586270000.0,32762.0,308912,0.2211
4583,JSWSTEEL,EQ,671.8,670.35,681.0,663.45,673.15,673.15,673.92,1595269,107508056220000.0,32757.0,632731,0.3965999999999999
4584,JSWSTEEL,EQ,673.15,678.45,696.5,675.55,690.3,689.5,689.45,1436747,99056309465000.0,37173.0,323990,0.2255
4585,JSWSTEEL,EQ,689.5,690.0,708.7,680.3,703.6,703.15,698.73,1408669,98427490360000.0,36713.0,142802,0.1014
4588,JSWSTEEL,EQ,703.15,690.05,696.4,670.5,670.8,675.7,684.55,1001623,68565628325000.0,23375.0,166686,0.1664
4589,JSWSTEEL,EQ,675.7,675.0,681.45,667.0,669.0,670.3,673.48,991761,66792707335000.0,22706.0,137201,0.1383
4590,JSWSTEEL,EQ,670.3,670.0,675.45,648.1,669.7,669.65,661.62,1724594,114102445534999.98,37403.0,146869,0.0852
4591,JSWSTEEL,EQ,669.65,675.0,675.0,632.0,636.1,643.75,649.99,2595420,168699372535000.0,45459.0,631152,0.2432
4592,JSWSTEEL,EQ,643.75,643.75,660.9,636.85,646.55,644.4,650.04,1379493,89672672150000.0,31319.0,158867,0.1152
4595,JSWSTEEL,EQ,644.4,650.1,671.65,647.4,668.9,667.4,662.15,1111427,73593530750000.0,27300.0,182643,0.1643
4596,JSWSTEEL,EQ,667.4,670.9,673.1,652.15,671.45,668.1,663.68,1356817,90049622270000.0,27306.0,286503,0.2112
4597,JSWSTEEL,EQ,668.1,665.6,694.0,665.15,688.0,689.05,687.19,1377254,94643205915000.0,33105.0,161064,0.1169
4598,JSWSTEEL,EQ,689.05,690.45,704.5,684.35,701.1,701.35,697.79,1346524,93958617060000.0,37910.0,206972,0.1537
4599,JSWSTEEL,EQ,701.35,700.0,705.0,677.7,701.65,699.1,690.2,1249668,86252162480000.0,29482.0,100093,0.0801
4602,JSWSTEEL,EQ,699.1,701.2,721.5,701.2,708.95,709.15,714.3,1057593,75543867975000.0,22401.0,173981,0.1645
4603,JSWSTEEL,EQ,709.15,710.0,724.0,708.0,718.2,718.2,717.81,1203028,86354013650000.0,26931.0,187584,0.1559
4604,JSWSTEEL,EQ,718.2,720.0,730.8,717.3,723.85,722.0,724.53,1258355,91171434620000.0,28756.0,239551,0.1903999999999999
4605,JSWSTEEL,EQ,722.0,730.0,734.5,718.85,728.5,726.8,726.9,1070750,77832874050000.0,24627.0,86203,0.0805
4606,JSWSTEEL,EQ,726.8,728.0,735.0,712.75,734.0,730.8,725.01,1041187,75487033805000.0,27368.0,88681,0.0852
4609,JSWSTEEL,EQ,730.8,729.15,748.75,725.25,744.8,744.3,741.08,1054961,78181051840000.0,25674.0,193831,0.1837
4610,JSWSTEEL,EQ,744.3,745.1,755.0,741.8,750.0,749.8,749.53,985339,73854581860000.0,22710.0,153699,0.156
4612,JSWSTEEL,EQ,749.8,746.8,755.0,741.4,750.9,750.55,748.22,1085614,81227394430000.0,30222.0,179770,0.1656
4613,JSWSTEEL,EQ,750.55,757.2,758.8,717.1,721.55,720.65,737.77,1909809,140900729330000.0,40002.0,268049,0.1404
4617,JSWSTEEL,EQ,720.65,721.0,736.4,713.3,736.0,733.2,725.01,1244242,90208828785000.0,28289.0,106979,0.086
4618,JSWSTEEL,EQ,733.2,726.2,732.8,715.55,721.4,720.55,722.56,1225671,88562464375000.0,27596.0,249041,0.2032
4619,JSWSTEEL,EQ,720.55,724.4,734.05,714.5,722.0,719.5,724.46,1114728,80757798695000.0,25349.0,104936,0.0941
4620,JSWSTEEL,EQ,719.5,715.0,742.0,706.25,741.2,737.5,726.41,2301147,167157802045000.0,45806.0,455692,0.198
4623,JSWSTEEL,EQ,737.5,737.7,745.7,716.85,716.85,721.55,732.64,1399553,102536883895000.0,32310.0,179765,0.1284
4624,JSWSTEEL,EQ,721.55,721.0,726.9,695.05,708.0,710.4,709.92,1979576,140533768530000.0,46894.0,247390,0.125
4625,JSWSTEEL,EQ,710.4,710.4,710.7,685.0,685.0,689.05,694.78,1498240,104095453695000.0,39624.0,207545,0.1385
4626,JSWSTEEL,EQ,689.05,687.0,705.0,677.55,699.95,695.0,690.89,1784894,123316536370000.0,33715.0,578906,0.3243
4627,JSWSTEEL,EQ,695.0,697.0,706.0,681.1,693.0,693.7,694.25,1648883,114474051700000.0,40240.0,209278,0.1268999999999999
4630,JSWSTEEL,EQ,693.7,694.75,711.25,662.3,663.9,671.1,690.45,3424122,236416943945000.0,71214.0,311723,0.091
4631,JSWSTEEL,EQ,671.1,668.0,679.0,655.6,675.75,676.7,666.83,2647509,176544200695000.0,61249.0,190309,0.0719
4632,JSWSTEEL,EQ,676.7,672.9,672.9,651.45,655.0,655.05,658.95,1669271,109996762209999.98,37395.0,264988,0.1587
4633,JSWSTEEL,EQ,655.05,656.0,668.0,654.05,658.1,658.3,660.94,1444330,95461057030000.0,35564.0,95920,0.0664
4634,JSWSTEEL,EQ,658.3,665.0,679.8,663.35,674.35,673.7,672.02,1371529,92169830795000.0,30926.0,163713,0.1193999999999999
4635,JSWSTEEL,EQ,673.7,674.0,681.0,674.0,679.0,679.1,678.14,117374,7959650340000.001,3063.0,23055,0.1964
4637,JSWSTEEL,EQ,679.1,678.0,692.25,674.05,687.4,689.4,685.56,1182933,81097560860000.0,35258.0,211273,0.1786
4638,JSWSTEEL,EQ,689.4,685.05,687.4,673.0,683.05,684.8,681.1,1142544,77818124395000.0,23644.0,204821,0.1793
4639,JSWSTEEL,EQ,684.8,686.25,697.75,682.1,695.45,695.3,689.75,1161074,80084722010000.0,28053.0,90576,0.078
4640,JSWSTEEL,EQ,695.3,695.0,696.8,683.0,683.35,687.45,689.44,877371,60489523400000.0,22548.0,90964,0.1037
4641,JSWSTEEL,EQ,687.45,700.55,717.35,695.35,711.0,712.35,708.77,1256161,89032414900000.0,28310.0,194713,0.155
4644,JSWSTEEL,EQ,712.35,713.9,734.5,685.6,724.1,726.85,711.77,2652992,188833032170000.0,57923.0,276617,0.1043
4645,JSWSTEEL,EQ,726.85,690.55,733.75,675.0,724.0,727.95,723.0,1816728,131348805645000.0,42017.0,332986,0.1833
4647,JSWSTEEL,EQ,727.95,725.05,726.0,703.0,704.0,706.8,715.86,1142836,81811483775000.0,26320.0,187965,0.1645
4648,JSWSTEEL,EQ,706.8,709.7,743.5,708.1,728.0,730.8,730.57,1756339,128312258384999.98,33256.0,549791,0.313
4651,JSWSTEEL,EQ,730.8,732.5,764.0,726.35,745.05,745.55,748.85,1818558,136181964520000.0,45675.0,359849,0.1979
4652,JSWSTEEL,EQ,745.55,745.1,753.85,732.35,743.0,745.1,742.87,1067887,79329980955000.0,26337.0,96826,0.0907
4653,JSWSTEEL,EQ,745.1,745.55,760.25,733.1,737.3,739.3,745.05,1357304,101125658070000.0,36988.0,245086,0.1805999999999999
4654,JSWSTEEL,EQ,739.3,739.8,751.5,735.0,738.0,738.65,742.39,1091032,80997041270000.0,27263.0,141683,0.1299
4655,JSWSTEEL,EQ,738.65,740.0,767.45,740.0,757.0,756.95,757.89,1632441,123721762815000.02,37279.0,313722,0.1921999999999999
4658,JSWSTEEL,EQ,756.95,755.0,764.5,731.0,735.0,737.55,740.04,1650508,122144326100000.0,35584.0,312331,0.1892
4660,JSWSTEEL,EQ,737.55,735.0,751.4,734.9,737.35,738.45,743.0,1440874,107056982525000.0,28742.0,334234,0.2319999999999999
4661,JSWSTEEL,EQ,738.45,740.0,755.9,737.9,742.6,743.2,747.62,1189743,88947660210000.0,28344.0,151422,0.1273
4662,JSWSTEEL,EQ,743.2,751.2,753.7,732.4,737.95,738.25,741.77,1082505,80297213270000.0,24131.0,158476,0.1464
4665,JSWSTEEL,EQ,738.25,737.9,749.0,731.4,731.65,735.25,740.97,828453,61385921845000.01,19263.0,75363,0.091
4666,JSWSTEEL,EQ,735.25,740.0,749.85,738.0,743.9,742.95,744.27,833477,62032934510000.0,21454.0,96981,0.1164
4667,JSWSTEEL,EQ,742.95,740.0,753.0,735.0,744.25,748.0,746.03,1224329,91338408245000.0,27781.0,161712,0.1321
4668,JSWSTEEL,EQ,748.0,749.7,776.05,739.5,775.0,772.7,757.34,1520871,115181188295000.0,33323.0,322709,0.2122
4669,JSWSTEEL,EQ,772.7,774.0,794.65,764.1,767.55,767.15,774.56,1052120,81493305915000.0,23535.0,154250,0.1466
4672,JSWSTEEL,EQ,767.15,763.0,774.45,754.7,764.85,765.15,764.46,823453,62949900900000.0,22973.0,101298,0.123
4673,JSWSTEEL,EQ,765.15,769.9,771.5,742.5,745.75,747.1,757.76,844441,63988678245000.01,17664.0,148637,0.176
4674,JSWSTEEL,EQ,747.1,745.0,745.0,718.05,728.0,726.45,726.33,1573697,114302945275000.0,34809.0,339203,0.2155
4675,JSWSTEEL,EQ,726.45,728.0,739.0,720.0,736.5,735.7,730.96,1040145,76030325935000.0,25041.0,75993,0.0731
4676,JSWSTEEL,EQ,735.7,735.7,743.2,730.0,735.0,735.5,736.83,1074612,79180555960000.0,24560.0,126610,0.1178
4679,JSWSTEEL,EQ,735.5,733.0,753.55,726.0,749.1,750.9,743.27,1057086,78569987295000.0,23908.0,179507,0.1698
4680,JSWSTEEL,EQ,750.9,745.1,753.65,742.85,745.0,746.2,746.99,609261,45511402930000.0,12261.0,158973,0.2609
4682,JSWSTEEL,EQ,746.2,747.05,749.55,728.0,730.8,731.1,735.39,1176466,86516152890000.0,17059.0,702732,0.5972999999999999
4683,JSWSTEEL,EQ,731.1,728.0,744.0,727.0,732.45,733.15,733.86,681755,50031377255000.0,15623.0,93378,0.1369999999999999
4686,JSWSTEEL,EQ,733.15,737.7,749.0,733.65,737.7,737.65,742.16,908579,67431104150000.0,23116.0,137408,0.1512
4687,JSWSTEEL,EQ,737.65,735.0,743.55,726.1,736.9,735.45,734.92,965640,70966352850000.0,14742.0,299274,0.3099
4688,JSWSTEEL,EQ,735.45,738.4,742.85,729.2,735.5,738.5,736.08,673532,49577520275000.0,13846.0,146394,0.2173999999999999
4689,JSWSTEEL,EQ,738.5,737.8,771.0,733.05,764.55,764.75,754.71,1200458,90599653240000.0,27043.0,218902,0.1823
4690,JSWSTEEL,EQ,764.75,768.1,772.0,750.3,752.8,754.55,760.71,952997,72495402535000.0,23477.0,175994,0.1847
4693,JSWSTEEL,EQ,754.55,752.0,758.4,740.65,750.75,753.25,753.28,592644,44642696420000.0,13463.0,41135,0.0694
4694,JSWSTEEL,EQ,753.25,752.0,757.55,738.9,748.85,748.75,749.19,834979,62555633990000.0,16931.0,69097,0.0828
4695,JSWSTEEL,EQ,748.75,748.0,760.0,737.0,754.0,754.05,755.79,520526,39340789950000.0,12942.0,54975,0.1056
4696,JSWSTEEL,EQ,754.05,752.0,757.65,743.85,748.15,749.55,750.0,698738,52405126815000.0,15485.0,173600,0.2484
4697,JSWSTEEL,EQ,749.55,749.95,763.95,741.55,745.5,748.15,753.5,979575,73811335215000.0,23338.0,137470,0.1403
4700,JSWSTEEL,EQ,748.15,748.0,754.5,743.7,748.0,749.05,749.38,429905,32216317855000.0,10297.0,31919,0.0742
4701,JSWSTEEL,EQ,749.05,748.0,752.4,745.25,745.25,748.55,749.84,62613,4694986120000.0,1703.0,14602,0.2332
4703,JSWSTEEL,EQ,748.55,748.0,751.2,735.0,735.5,737.35,740.14,584524,43263162925000.0,14197.0,171940,0.2942
4704,JSWSTEEL,EQ,737.35,738.0,751.0,723.65,726.4,731.1,740.46,609338,45119104855000.0,12293.0,135102,0.2217
4707,JSWSTEEL,EQ,731.1,732.35,736.0,721.0,723.1,725.0,727.13,535701,38952230095000.0,13299.0,76688,0.1432
4708,JSWSTEEL,EQ,725.0,725.0,732.55,704.5,707.5,709.75,714.92,916004,65487271475000.0,21979.0,214267,0.2339
4709,JSWSTEEL,EQ,709.75,713.5,713.5,694.0,702.05,703.15,701.57,866045,60758862465000.0,23846.0,108363,0.1251
4710,JSWSTEEL,EQ,703.15,706.8,722.4,704.5,715.1,716.55,715.99,648515,46433333770000.0,15536.0,129727,0.2
4711,JSWSTEEL,EQ,716.55,720.0,725.0,706.0,718.0,718.65,713.99,535430,38229352000000.0,12355.0,72608,0.1356
4714,JSWSTEEL,EQ,718.65,718.0,728.0,705.0,720.15,721.7,722.85,373830,27022369825000.0,12308.0,55427,0.1483
4715,JSWSTEEL,EQ,721.7,722.95,739.8,722.3,734.35,736.7,734.85,571344,41985262500000.0,14727.0,93770,0.1641
4717,JSWSTEEL,EQ,736.7,740.0,751.0,726.25,731.35,729.95,737.2,1232330,90847618460000.0,22684.0,504349,0.4093
4718,JSWSTEEL,EQ,729.95,734.9,748.0,733.7,742.45,742.85,742.06,641402,47595747765000.0,19575.0,155338,0.2422
4721,JSWSTEEL,EQ,742.85,744.95,759.0,743.5,753.0,752.55,752.69,613779,46198507190000.0,18185.0,148311,0.2416
4722,JSWSTEEL,EQ,752.55,753.2,789.4,745.0,754.0,755.15,755.54,707933,53487246310000.0,16885.0,177750,0.2511
4723,JSWSTEEL,EQ,755.15,755.0,775.9,755.0,774.65,773.05,770.18,1143597,88076982030000.0,25988.0,303130,0.2651
4724,JSWSTEEL,EQ,773.05,774.95,781.45,762.6,777.0,776.65,771.18,1084041,83599143915000.0,24493.0,206612,0.1906
4725,JSWSTEEL,EQ,776.65,777.1,783.8,759.9,765.0,766.3,769.88,563911,43414429930000.0,12978.0,71641,0.127
4728,JSWSTEEL,EQ,766.3,766.0,766.25,755.1,761.2,763.0,761.79,439979,33517280985000.004,12634.0,62485,0.142
4729,JSWSTEEL,EQ,763.0,765.8,772.4,748.45,755.1,757.1,760.95,786810,59872605290000.0,22379.0,176689,0.2246
4730,JSWSTEEL,EQ,757.1,756.95,760.0,744.1,748.0,750.2,749.46,765309,57356984379999.99,22788.0,264888,0.3461
4731,JSWSTEEL,EQ,750.2,753.65,754.45,726.0,726.7,732.5,742.38,650144,48265681945000.0,17990.0,125863,0.1936
4732,JSWSTEEL,EQ,732.5,730.1,749.0,724.8,748.95,744.9,739.83,534344,39532157385000.0,13797.0,92883,0.1737999999999999
4735,JSWSTEEL,EQ,744.9,745.35,769.7,743.7,767.0,766.7,760.56,670868,51023633435000.0,17327.0,141879,0.2115
4736,JSWSTEEL,EQ,766.7,766.0,814.0,756.0,803.0,804.95,793.79,2514623,199608824890000.0,58677.0,427564,0.17
4737,JSWSTEEL,EQ,804.95,806.15,817.6,802.3,805.0,807.55,808.85,1290323,104367944520000.0,31445.0,230862,0.1789
4738,JSWSTEEL,EQ,807.55,807.85,831.4,795.7,821.2,824.05,817.24,1462019,119481497670000.0,40557.0,170657,0.1167
4739,JSWSTEEL,EQ,824.05,820.1,828.8,801.0,802.0,804.9,815.54,1302581,106230903445000.0,31945.0,162427,0.1247
4742,JSWSTEEL,EQ,804.9,805.05,819.7,805.05,805.5,808.95,811.9,642186,52139240110000.0,17870.0,60802,0.0947
4744,JSWSTEEL,EQ,808.95,808.9,821.05,804.6,811.65,812.9,814.48,677545,55184845235000.0,19649.0,94837,0.14
4745,JSWSTEEL,EQ,812.9,814.8,822.15,803.55,808.25,806.1,811.66,1200195,97415291825000.0,20346.0,494593,0.4121
4746,JSWSTEEL,EQ,806.1,810.0,822.5,808.1,812.6,813.8,814.94,768048,62591203870000.01,19283.0,165946,0.2161
4749,JSWSTEEL,EQ,813.8,818.85,821.5,810.0,810.35,812.1,815.17,609910,49718312120000.0,15175.0,139964,0.2295
4750,JSWSTEEL,EQ,812.1,817.95,834.35,817.05,828.85,831.1,826.08,951362,78590168495000.0,19374.0,277310,0.2915
4751,JSWSTEEL,EQ,831.1,837.7,844.0,823.25,825.0,827.3,834.98,990957,82743177330000.0,25057.0,180869,0.1825
4752,JSWSTEEL,EQ,827.3,831.7,837.4,825.1,828.2,831.1,831.44,743545,61821073510000.0,18460.0,108801,0.1463
4753,JSWSTEEL,EQ,831.1,831.1,831.1,819.2,827.5,827.55,825.69,563188,46501754340000.0,15506.0,119664,0.2125
4756,JSWSTEEL,EQ,827.55,830.85,866.4,823.0,844.4,854.8,849.02,2191794,186088688570000.0,45376.0,389987,0.1779
4757,JSWSTEEL,EQ,854.8,852.75,852.75,837.65,845.25,845.45,844.33,1048775,88550929165000.0,25384.0,144025,0.1373
4758,JSWSTEEL,EQ,845.45,845.45,854.6,838.0,847.6,843.7,846.39,1051037,88958450205000.0,31610.0,139446,0.1326999999999999
4759,JSWSTEEL,EQ,843.7,848.0,857.75,842.3,846.0,849.05,850.01,965233,82045395375000.0,25452.0,118348,0.1226
4760,JSWSTEEL,EQ,849.05,852.2,863.4,826.0,826.0,831.25,848.4,1370330,116258284980000.0,27542.0,298036,0.2175
4763,JSWSTEEL,EQ,831.25,831.25,851.5,825.0,851.0,848.2,841.2,625739,52636886890000.0,21130.0,98899,0.1581
4764,JSWSTEEL,EQ,848.2,847.45,865.65,846.4,861.5,861.1,857.03,971300,83243461090000.0,29735.0,231249,0.2380999999999999
4765,JSWSTEEL,EQ,861.1,856.0,859.85,836.2,837.65,839.2,848.71,963227,81750323085000.0,26815.0,361059,0.3747999999999999
4766,JSWSTEEL,EQ,839.2,841.35,865.8,832.0,864.15,861.35,848.66,1077492,91442831935000.0,33120.0,333088,0.3091
4767,JSWSTEEL,EQ,861.35,865.9,874.4,854.15,870.0,869.8,863.95,950532,82120738570000.0,24648.0,164354,0.1729
4770,JSWSTEEL,EQ,869.8,872.0,877.1,861.0,863.0,865.15,869.49,599555,52130943825000.0,16112.0,51819,0.0864
4771,JSWSTEEL,EQ,865.15,866.65,874.7,856.2,856.55,859.5,866.18,607634,52631824140000.0,15100.0,126956,0.2089
4772,JSWSTEEL,EQ,859.5,860.5,939.4,845.0,855.3,855.1,855.99,557131,47689838290000.0,14032.0,43963,0.0789
4773,JSWSTEEL,EQ,855.1,857.45,857.45,827.65,830.0,834.9,841.33,793088,66724534504999.99,29351.0,210089,0.2648999999999999
4774,JSWSTEEL,EQ,834.9,832.0,869.0,827.95,865.5,864.95,843.33,878203,74061247780000.0,30775.0,220826,0.2515
4777,JSWSTEEL,EQ,864.95,867.85,879.25,854.4,871.1,870.7,867.87,1820782,158019850555000.0,49612.0,158403,0.087
4778,JSWSTEEL,EQ,870.7,873.0,893.7,860.8,862.2,868.15,875.67,1157374,101347926665000.0,35394.0,181745,0.157
4779,JSWSTEEL,EQ,868.15,869.0,871.4,847.0,847.85,849.65,857.42,915615,78507101980000.0,19161.0,360060,0.3932
4780,JSWSTEEL,EQ,849.65,850.1,892.0,845.1,877.95,882.5,874.97,1968755,172260554285000.0,32884.0,948438,0.4817
4781,JSWSTEEL,EQ,882.5,877.0,884.0,867.5,875.2,878.7,877.46,924212,81096357070000.0,20992.0,135597,0.1467
4784,JSWSTEEL,EQ,878.7,882.0,883.4,855.8,858.7,860.0,870.47,625425,54441146004999.99,18653.0,150866,0.2412
4785,JSWSTEEL,EQ,860.0,857.0,858.0,835.25,837.5,838.25,843.95,736252,62136028445000.01,19979.0,196437,0.2668
4786,JSWSTEEL,EQ,838.25,843.2,855.9,841.05,845.2,845.15,848.57,577407,48996753455000.0,17826.0,95141,0.1648
4787,JSWSTEEL,EQ,845.15,845.0,854.0,828.8,834.0,835.1,840.65,592762,49830597565000.0,18020.0,86963,0.1467
4788,JSWSTEEL,EQ,835.1,834.0,844.55,823.95,825.0,829.75,836.31,550760,46060799260000.0,15243.0,114950,0.2087
4791,JSWSTEEL,EQ,829.75,830.25,834.8,820.95,825.0,824.65,827.53,535205,44289938955000.0,15876.0,99696,0.1863
4792,JSWSTEEL,EQ,824.65,823.35,826.9,804.0,811.2,810.85,812.86,702099,57071062000000.0,21203.0,113276,0.1613
4793,JSWSTEEL,EQ,810.85,805.05,823.8,803.0,806.35,806.85,814.4,569184,46354476565000.0,17874.0,75009,0.1318
4794,JSWSTEEL,EQ,806.85,802.0,807.0,780.25,784.4,785.8,793.76,661785,52530140495000.0,18870.0,102039,0.1542
4795,JSWSTEEL,EQ,785.8,785.6,802.0,777.7,794.9,795.35,789.63,634727,50119731345000.0,18258.0,70108,0.1105
4798,JSWSTEEL,EQ,795.35,797.05,807.6,791.3,802.75,803.35,800.71,637638,51056162785000.0,14533.0,65195,0.1022
4799,JSWSTEEL,EQ,803.35,802.6,816.0,792.7,816.0,813.0,803.64,830933,66777456929999.99,17254.0,46480,0.0559
4800,JSWSTEEL,EQ,813.0,814.95,818.55,805.5,805.5,809.6,811.62,519477,42161647805000.0,13026.0,78319,0.1508
4801,JSWSTEEL,EQ,809.6,803.7,803.7,764.0,768.95,768.0,779.11,877378,68357284000000.0,26998.0,181252,0.2066
4802,JSWSTEEL,EQ,768.0,768.0,781.3,765.1,774.0,773.35,774.3,666392,51598565875000.0,20843.0,74217,0.1114
4805,JSWSTEEL,EQ,773.35,779.0,781.75,753.25,769.35,767.35,767.25,691371,53045325385000.0,18307.0,96520,0.1396
